"id","year","quarter","state_name","num_blocks_surveyed","households","males_age_0_4_years","females_age_0_4_years","persons_age_0_4_years","males_age_5_14_years","females_age_5_14_years","persons_age_5_14_years","males_age_15_29_years","females_age_15_29_years","persons_age_15_29_years","males_age_15_59_years","females_age_15_59_years","persons_age_15_59_years","males_age_15_above_years","females_age_15_above_years","persons_age_15_above_years","males_all_ages","females_all_ages","persons_all_ages","state_code"
276,"2022","January-March","Andhra Pradesh",224.0,1763.0,167.0,151.0,318.0,426.0,387.0,813.0,749.0,786.0,1535.0,1978.0,2118.0,4096.0,2308.0,2442.0,4750.0,2901.0,2980.0,5881.0,"28"
277,"2022","January-March","Assam",112.0,895.0,76.0,61.0,137.0,260.0,221.0,481.0,475.0,415.0,890.0,1245.0,1184.0,2429.0,1425.0,1365.0,2790.0,1761.0,1647.0,3408.0,"18"
278,"2022","January-March","Bihar",167.0,1331.0,258.0,274.0,532.0,738.0,592.0,1330.0,960.0,840.0,1800.0,2021.0,1889.0,3910.0,2329.0,2164.0,4493.0,3325.0,3030.0,6355.0,"10"
279,"2022","January-March","Chhattisgarh",104.0,825.0,94.0,93.0,187.0,275.0,270.0,545.0,490.0,466.0,956.0,1177.0,1181.0,2358.0,1315.0,1331.0,2646.0,1684.0,1694.0,3378.0,"22"
280,"2022","January-March","Delhi",120.0,835.0,83.0,72.0,155.0,225.0,172.0,397.0,514.0,391.0,905.0,1105.0,931.0,2036.0,1265.0,1103.0,2368.0,1573.0,1347.0,2920.0,"07"
281,"2022","January-March","Gujarat",232.0,1831.0,239.0,201.0,440.0,537.0,460.0,997.0,1121.0,990.0,2111.0,2673.0,2453.0,5126.0,3119.0,2934.0,6054.0,3895.0,3595.0,7491.0,"24"
282,"2022","January-March","Haryana",160.0,1238.0,150.0,168.0,318.0,427.0,350.0,777.0,763.0,600.0,1363.0,1754.0,1538.0,3292.0,2043.0,1809.0,3852.0,2620.0,2327.0,4947.0,"06"
283,"2022","January-March","Himachal Pradesh",48.0,370.0,23.0,18.0,41.0,99.0,72.0,171.0,164.0,145.0,309.0,436.0,390.0,826.0,497.0,444.0,941.0,619.0,534.0,1153.0,"02"
284,"2022","January-March","Jharkhand",135.0,1068.0,157.0,130.0,287.0,409.0,348.0,757.0,667.0,633.0,1300.0,1505.0,1452.0,2958.0,1715.0,1656.0,3372.0,2281.0,2134.0,4416.0,"20"
285,"2022","January-March","Karnataka",296.0,2346.0,233.0,234.0,467.0,623.0,575.0,1198.0,1128.0,1107.0,2235.0,2834.0,2842.0,5676.0,3285.0,3376.0,6661.0,4141.0,4185.0,8326.0,"29"
286,"2022","January-March","Kerala",304.0,2421.0,249.0,259.0,508.0,593.0,610.0,1203.0,901.0,906.0,1807.0,2593.0,2912.0,5505.0,3380.0,3845.0,7225.0,4222.0,4714.0,8936.0,"32"
287,"2022","January-March","Madhya Pradesh",247.0,1933.0,265.0,232.0,497.0,663.0,663.0,1326.0,1284.0,1061.0,2345.0,2886.0,2686.0,5572.0,3280.0,3079.0,6359.0,4208.0,3974.0,8182.0,"23"
288,"2022","January-March","Maharashtra",546.0,4203.0,463.0,441.0,904.0,1324.0,1089.0,2413.0,2189.0,1956.0,4146.0,5552.0,5221.0,10774.0,6463.0,6226.0,12690.0,8250.0,7756.0,16007.0,"27"
289,"2022","January-March","Odisha",134.0,1069.0,108.0,105.0,213.0,273.0,225.0,498.0,573.0,531.0,1104.0,1387.0,1344.0,2731.0,1622.0,1551.0,3173.0,2003.0,1881.0,3884.0,"21"
290,"2022","January-March","Punjab",208.0,1504.0,151.0,134.0,285.0,426.0,392.0,818.0,782.0,589.0,1371.0,1957.0,1690.0,3647.0,2299.0,2068.0,4367.0,2876.0,2594.0,5470.0,"03"
291,"2022","January-March","Rajasthan",216.0,1656.0,233.0,216.0,449.0,671.0,558.0,1229.0,1177.0,1055.0,2232.0,2579.0,2434.0,5014.0,2962.0,2869.0,5832.0,3866.0,3643.0,7510.0,"08"
292,"2022","January-March","Tamil Nadu",436.0,3458.0,295.0,272.0,567.0,698.0,631.0,1329.0,1517.0,1393.0,2910.0,3908.0,3937.0,7849.0,4687.0,4811.0,9502.0,5680.0,5714.0,11398.0,"33"
293,"2022","January-March","Telangana",196.0,1551.0,145.0,153.0,298.0,419.0,429.0,848.0,778.0,727.0,1505.0,1905.0,1871.0,3776.0,2144.0,2127.0,4271.0,2708.0,2709.0,5417.0,"36"
294,"2022","January-March","Uttarakhand",96.0,752.0,85.0,84.0,169.0,259.0,206.0,465.0,420.0,393.0,813.0,991.0,958.0,1950.0,1151.0,1119.0,2272.0,1495.0,1409.0,2906.0,"05"
295,"2022","January-March","Uttar Pradesh",406.0,3210.0,594.0,514.0,1108.0,1332.0,1159.0,2491.0,2278.0,1975.0,4253.0,4883.0,4520.0,9404.0,5521.0,5200.0,10722.0,7447.0,6873.0,14321.0,"09"
296,"2022","January-March","West Bengal",368.0,2914.0,263.0,223.0,486.0,601.0,514.0,1115.0,1250.0,1328.0,2578.0,3516.0,3625.0,7142.0,4260.0,4362.0,8623.0,5124.0,5099.0,10224.0,"19"
297,"2022","January-March","Jammu And Kashmir",170.0,1333.0,196.0,172.0,368.0,434.0,402.0,836.0,800.0,675.0,1475.0,1979.0,1862.0,3842.0,2309.0,2174.0,4484.0,2939.0,2748.0,5688.0,"01"
298,"2022","January-March","All-India",5714.0,44778.0,5234.0,4903.0,10137.0,13837.0,12332.0,26169.0,24259.0,22157.0,46418.0,59298.0,57496.0,116810.0,69012.0,67755.0,136785.0,88083.0,84990.0,173091.0,"99"
299,"2022","April-June","Andhra Pradesh",223.0,1732.0,159.0,156.0,315.0,414.0,406.0,820.0,709.0,804.0,1513.0,1902.0,2081.0,3983.0,2219.0,2408.0,4627.0,2792.0,2970.0,5762.0,"28"
300,"2022","April-June","Assam",111.0,888.0,82.0,69.0,151.0,264.0,225.0,489.0,455.0,443.0,898.0,1216.0,1210.0,2426.0,1409.0,1401.0,2810.0,1755.0,1695.0,3450.0,"18"
301,"2022","April-June","Bihar",167.0,1330.0,278.0,270.0,548.0,726.0,594.0,1320.0,907.0,832.0,1739.0,1988.0,1873.0,3861.0,2297.0,2166.0,4463.0,3301.0,3030.0,6331.0,"10"
302,"2022","April-June","Chhattisgarh",104.0,824.0,91.0,95.0,186.0,265.0,262.0,527.0,475.0,459.0,934.0,1156.0,1159.0,2315.0,1308.0,1323.0,2631.0,1664.0,1680.0,3344.0,"22"
303,"2022","April-June","Delhi",120.0,807.0,80.0,77.0,157.0,237.0,187.0,424.0,470.0,414.0,884.0,1053.0,949.0,2002.0,1192.0,1083.0,2275.0,1509.0,1347.0,2856.0,"07"
304,"2022","April-June","Gujarat",232.0,1834.0,249.0,221.0,470.0,582.0,473.0,1055.0,1102.0,1012.0,2114.0,2681.0,2489.0,5170.0,3118.0,2963.0,6081.0,3949.0,3657.0,7606.0,"24"
305,"2022","April-June","Haryana",160.0,1212.0,168.0,170.0,338.0,434.0,351.0,785.0,759.0,626.0,1385.0,1750.0,1576.0,3326.0,2019.0,1836.0,3855.0,2621.0,2357.0,4978.0,"06"
306,"2022","April-June","Himachal Pradesh",48.0,374.0,30.0,23.0,53.0,99.0,75.0,174.0,176.0,151.0,327.0,445.0,391.0,836.0,498.0,437.0,935.0,627.0,535.0,1162.0,"02"
307,"2022","April-June","Jharkhand",134.0,1064.0,151.0,130.0,281.0,396.0,348.0,744.0,650.0,654.0,1304.0,1483.0,1481.0,2964.0,1691.0,1677.0,3368.0,2238.0,2155.0,4393.0,"20"
308,"2022","April-June","Karnataka",296.0,2344.0,229.0,240.0,469.0,633.0,602.0,1235.0,1130.0,1085.0,2215.0,2874.0,2789.0,5663.0,3341.0,3318.0,6659.0,4203.0,4160.0,8363.0,"29"
309,"2022","April-June","Kerala",304.0,2411.0,255.0,263.0,518.0,609.0,620.0,1229.0,901.0,908.0,1809.0,2541.0,2897.0,5438.0,3329.0,3815.0,7144.0,4193.0,4698.0,8891.0,"32"
310,"2022","April-June","Madhya Pradesh",247.0,1918.0,293.0,238.0,531.0,634.0,617.0,1251.0,1243.0,1023.0,2266.0,2818.0,2616.0,5434.0,3225.0,3015.0,6240.0,4152.0,3870.0,8022.0,"23"
311,"2022","April-June","Maharashtra",553.0,4275.0,494.0,477.0,971.0,1293.0,1203.0,2496.0,2206.0,1984.0,4191.0,5654.0,5323.0,10979.0,6588.0,6377.0,12967.0,8375.0,8057.0,16434.0,"27"
312,"2022","April-June","Odisha",135.0,1059.0,106.0,112.0,218.0,285.0,253.0,538.0,526.0,527.0,1053.0,1336.0,1342.0,2678.0,1560.0,1552.0,3112.0,1951.0,1917.0,3868.0,"21"
313,"2022","April-June","Punjab",208.0,1467.0,148.0,134.0,282.0,412.0,372.0,784.0,766.0,564.0,1330.0,1910.0,1656.0,3566.0,2254.0,2020.0,4274.0,2814.0,2526.0,5340.0,"03"
314,"2022","April-June","Rajasthan",216.0,1632.0,213.0,217.0,430.0,689.0,567.0,1256.0,1119.0,1016.0,2135.0,2507.0,2394.0,4901.0,2871.0,2796.0,5667.0,3773.0,3580.0,7353.0,"08"
315,"2022","April-June","Tamil Nadu",436.0,3444.0,302.0,273.0,575.0,719.0,620.0,1339.0,1492.0,1386.0,2878.0,3881.0,3906.0,7790.0,4622.0,4767.0,9392.0,5643.0,5660.0,11306.0,"33"
316,"2022","April-June","Telangana",198.0,1562.0,145.0,139.0,284.0,426.0,416.0,842.0,780.0,711.0,1491.0,1927.0,1871.0,3798.0,2181.0,2149.0,4330.0,2752.0,2704.0,5456.0,"36"
317,"2022","April-June","Uttarakhand",96.0,747.0,83.0,82.0,165.0,263.0,213.0,476.0,416.0,392.0,808.0,968.0,944.0,1912.0,1119.0,1103.0,2222.0,1465.0,1398.0,2863.0,"05"
318,"2022","April-June","Uttar Pradesh",406.0,3207.0,591.0,552.0,1143.0,1371.0,1191.0,2562.0,2224.0,2007.0,4231.0,4853.0,4609.0,9464.0,5480.0,5255.0,10737.0,7442.0,6998.0,14442.0,"09"
319,"2022","April-June","West Bengal",370.0,2935.0,269.0,225.0,494.0,615.0,532.0,1147.0,1283.0,1363.0,2646.0,3607.0,3679.0,7287.0,4331.0,4408.0,8740.0,5215.0,5165.0,10381.0,"19"
320,"2022","April-June","Jammu And Kashmir",168.0,1326.0,186.0,173.0,359.0,409.0,393.0,802.0,800.0,701.0,1501.0,1978.0,1885.0,3863.0,2305.0,2193.0,4498.0,2900.0,2759.0,5659.0,"01"
321,"2022","April-June","All-India",5721.0,44660.0,5334.0,5085.0,10419.0,13893.0,12576.0,26469.0,23912.0,22215.0,46129.0,59039.0,57503.0,116555.0,68672.0,67698.0,136383.0,87899.0,85359.0,173271.0,"99"
322,"2021","April-June","Andhra Pradesh",224.0,1765.0,198.0,157.0,355.0,434.0,401.0,835.0,834.0,842.0,1676.0,2127.0,2273.0,4401.0,2466.0,2588.0,5055.0,3098.0,3146.0,6245.0,"28"
323,"2021","April-June","Assam",112.0,895.0,79.0,76.0,155.0,261.0,221.0,482.0,406.0,377.0,783.0,1212.0,1134.0,2346.0,1390.0,1300.0,2690.0,1730.0,1597.0,3327.0,"18"
324,"2021","April-June","Bihar",165.0,1317.0,264.0,231.0,495.0,676.0,578.0,1254.0,1017.0,865.0,1884.0,2052.0,1888.0,3943.0,2307.0,2109.0,4421.0,3247.0,2918.0,6170.0,"10"
325,"2021","April-June","Chhattisgarh",102.0,815.0,128.0,95.0,223.0,300.0,266.0,566.0,532.0,496.0,1028.0,1218.0,1191.0,2409.0,1358.0,1334.0,2692.0,1786.0,1695.0,3481.0,"22"
326,"2021","April-June","Delhi",120.0,803.0,80.0,80.0,160.0,220.0,177.0,397.0,548.0,422.0,970.0,1179.0,969.0,2148.0,1319.0,1117.0,2436.0,1619.0,1374.0,2993.0,"07"
327,"2021","April-June","Gujarat",229.0,1800.0,214.0,173.0,387.0,468.0,420.0,889.0,1135.0,916.0,2051.0,2650.0,2368.0,5018.0,3042.0,2804.0,5847.0,3724.0,3397.0,7123.0,"24"
328,"2021","April-June","Haryana",159.0,1248.0,159.0,165.0,324.0,443.0,380.0,823.0,766.0,618.0,1385.0,1766.0,1541.0,3309.0,2050.0,1797.0,3849.0,2652.0,2342.0,4996.0,"06"
329,"2021","April-June","Himachal Pradesh",48.0,360.0,35.0,28.0,63.0,83.0,85.0,168.0,137.0,145.0,282.0,395.0,367.0,763.0,449.0,439.0,889.0,567.0,552.0,1120.0,"02"
330,"2021","April-June","Jharkhand",132.0,1036.0,172.0,129.0,301.0,372.0,324.0,696.0,691.0,604.0,1295.0,1527.0,1391.0,2919.0,1731.0,1587.0,3319.0,2275.0,2040.0,4316.0,"20"
331,"2021","April-June","Karnataka",290.0,2277.0,246.0,233.0,479.0,634.0,513.0,1147.0,1145.0,1112.0,2257.0,2810.0,2825.0,5636.0,3249.0,3305.0,6555.0,4129.0,4051.0,8181.0,"29"
332,"2021","April-June","Kerala",304.0,2410.0,218.0,252.0,470.0,599.0,594.0,1193.0,964.0,907.0,1871.0,2579.0,2912.0,5493.0,3290.0,3805.0,7099.0,4107.0,4651.0,8762.0,"32"
333,"2021","April-June","Madhya Pradesh",247.0,1946.0,286.0,232.0,518.0,663.0,664.0,1327.0,1285.0,1193.0,2478.0,2919.0,2827.0,5747.0,3263.0,3208.0,6472.0,4212.0,4104.0,8317.0,"23"
334,"2021","April-June","Maharashtra",497.0,3765.0,392.0,365.0,758.0,1120.0,950.0,2070.0,2039.0,1806.0,3845.0,4947.0,4761.0,9708.0,5779.0,5631.0,11411.0,7291.0,6946.0,14239.0,"27"
335,"2021","April-June","Odisha",130.0,1027.0,106.0,88.0,194.0,272.0,237.0,509.0,560.0,516.0,1076.0,1353.0,1330.0,2683.0,1572.0,1521.0,3093.0,1950.0,1846.0,3796.0,"21"
336,"2021","April-June","Punjab",207.0,1537.0,195.0,165.0,360.0,481.0,421.0,902.0,903.0,719.0,1622.0,2124.0,1903.0,4027.0,2429.0,2268.0,4697.0,3105.0,2854.0,5959.0,"03"
337,"2021","April-June","Rajasthan",215.0,1664.0,274.0,225.0,499.0,654.0,589.0,1243.0,1241.0,1078.0,2321.0,2632.0,2451.0,5086.0,2988.0,2826.0,5818.0,3916.0,3640.0,7560.0,"08"
338,"2021","April-June","Tamil Nadu",432.0,3403.0,284.0,292.0,576.0,673.0,667.0,1340.0,1494.0,1455.0,2950.0,3867.0,4079.0,7950.0,4636.0,4899.0,9540.0,5593.0,5858.0,11456.0,"33"
339,"2021","April-June","Telangana",192.0,1514.0,151.0,166.0,318.0,420.0,384.0,804.0,815.0,777.0,1592.0,1941.0,1916.0,3858.0,2179.0,2170.0,4350.0,2750.0,2720.0,5472.0,"36"
340,"2021","April-June","Uttarakhand",95.0,734.0,88.0,71.0,159.0,231.0,194.0,425.0,439.0,364.0,804.0,1000.0,913.0,1915.0,1149.0,1062.0,2214.0,1468.0,1327.0,2798.0,"05"
341,"2021","April-June","Uttar Pradesh",408.0,3228.0,561.0,469.0,1031.0,1303.0,1092.0,2395.0,2371.0,2075.0,4447.0,4987.0,4627.0,9615.0,5624.0,5242.0,10867.0,7488.0,6803.0,14293.0,"09"
342,"2021","April-June","West Bengal",352.0,2781.0,263.0,203.0,466.0,535.0,509.0,1044.0,1256.0,1242.0,2498.0,3382.0,3469.0,6851.0,4092.0,4156.0,8248.0,4890.0,4868.0,9758.0,"19"
343,"2021","April-June","Jammu And Kashmir",178.0,1390.0,181.0,160.0,341.0,460.0,387.0,847.0,828.0,711.0,1539.0,2053.0,1931.0,3985.0,2391.0,2250.0,4642.0,3032.0,2797.0,5830.0,"01"
344,"2021","April-June","All-India",5619.0,43892.0,5233.0,4649.0,9885.0,13300.0,11941.0,25242.0,24728.0,22463.0,47200.0,58897.0,57514.0,116437.0,68047.0,66978.0,135060.0,86580.0,83568.0,170187.0,"99"
345,"2021","July-September","Andhra Pradesh",224.0,1772.0,188.0,165.0,353.0,438.0,399.0,837.0,832.0,863.0,1695.0,2121.0,2273.0,4394.0,2439.0,2565.0,5004.0,3065.0,3129.0,6194.0,"28"
346,"2021","July-September","Assam",112.0,895.0,78.0,63.0,141.0,272.0,215.0,487.0,402.0,386.0,788.0,1201.0,1158.0,2359.0,1379.0,1312.0,2691.0,1729.0,1590.0,3319.0,"18"
347,"2021","July-September","Bihar",167.0,1319.0,266.0,255.0,521.0,695.0,587.0,1282.0,984.0,850.0,1835.0,2020.0,1862.0,3883.0,2291.0,2106.0,4399.0,3252.0,2948.0,6202.0,"10"
348,"2021","July-September","Chhattisgarh",104.0,822.0,122.0,99.0,221.0,307.0,280.0,587.0,498.0,495.0,993.0,1204.0,1206.0,2410.0,1339.0,1355.0,2694.0,1768.0,1734.0,3502.0,"22"
349,"2021","July-September","Delhi",120.0,790.0,70.0,78.0,148.0,224.0,180.0,404.0,501.0,390.0,891.0,1116.0,927.0,2043.0,1255.0,1089.0,2344.0,1549.0,1347.0,2896.0,"07"
350,"2021","July-September","Gujarat",232.0,1827.0,249.0,178.0,427.0,481.0,433.0,914.0,1163.0,987.0,2150.0,2700.0,2434.0,5134.0,3115.0,2891.0,6007.0,3845.0,3502.0,7348.0,"24"
351,"2021","July-September","Haryana",160.0,1222.0,155.0,164.0,319.0,427.0,379.0,806.0,741.0,600.0,1341.0,1721.0,1518.0,3239.0,1999.0,1776.0,3775.0,2581.0,2319.0,4900.0,"06"
352,"2021","July-September","Himachal Pradesh",48.0,361.0,26.0,28.0,54.0,98.0,75.0,173.0,156.0,147.0,303.0,420.0,376.0,797.0,480.0,439.0,920.0,604.0,542.0,1147.0,"02"
353,"2021","July-September","Jharkhand",133.0,1043.0,169.0,130.0,299.0,377.0,353.0,730.0,697.0,608.0,1305.0,1533.0,1409.0,2943.0,1739.0,1611.0,3351.0,2285.0,2094.0,4380.0,"20"
354,"2021","July-September","Karnataka",293.0,2317.0,252.0,237.0,489.0,658.0,545.0,1203.0,1128.0,1113.0,2241.0,2845.0,2856.0,5702.0,3291.0,3336.0,6628.0,4201.0,4118.0,8320.0,"29"
355,"2021","July-September","Kerala",304.0,2414.0,237.0,254.0,491.0,588.0,609.0,1197.0,978.0,903.0,1881.0,2633.0,2913.0,5548.0,3377.0,3831.0,7211.0,4202.0,4694.0,8899.0,"32"
356,"2021","July-September","Madhya Pradesh",247.0,1943.0,297.0,251.0,548.0,657.0,681.0,1338.0,1277.0,1205.0,2482.0,2899.0,2854.0,5753.0,3257.0,3232.0,6489.0,4211.0,4164.0,8375.0,"23"
357,"2021","July-September","Maharashtra",525.0,3971.0,400.0,384.0,784.0,1191.0,995.0,2186.0,2107.0,1861.0,3968.0,5211.0,4952.0,10163.0,6088.0,5874.0,11962.0,7679.0,7253.0,14932.0,"27"
358,"2021","July-September","Odisha",130.0,1031.0,96.0,93.0,189.0,286.0,227.0,513.0,556.0,504.0,1060.0,1360.0,1323.0,2683.0,1604.0,1521.0,3125.0,1986.0,1841.0,3827.0,"21"
359,"2021","July-September","Punjab",206.0,1497.0,176.0,143.0,319.0,451.0,394.0,845.0,878.0,671.0,1549.0,2059.0,1814.0,3873.0,2378.0,2184.0,4562.0,3005.0,2721.0,5726.0,"03"
360,"2021","July-September","Rajasthan",215.0,1654.0,271.0,224.0,495.0,652.0,594.0,1246.0,1202.0,1033.0,2235.0,2601.0,2385.0,4987.0,2959.0,2778.0,5739.0,3882.0,3596.0,7480.0,"08"
361,"2021","July-September","Tamil Nadu",435.0,3434.0,271.0,277.0,548.0,663.0,667.0,1330.0,1461.0,1434.0,2896.0,3869.0,4032.0,7905.0,4661.0,4905.0,9571.0,5595.0,5849.0,11449.0,"33"
362,"2021","July-September","Telangana",195.0,1535.0,145.0,170.0,315.0,441.0,409.0,850.0,826.0,763.0,1589.0,1964.0,1912.0,3876.0,2194.0,2156.0,4350.0,2780.0,2735.0,5515.0,"36"
363,"2021","July-September","Uttarakhand",96.0,735.0,86.0,77.0,163.0,250.0,176.0,426.0,418.0,355.0,773.0,993.0,928.0,1922.0,1142.0,1073.0,2217.0,1478.0,1326.0,2806.0,"05"
364,"2021","July-September","Uttar Pradesh",407.0,3216.0,556.0,484.0,1041.0,1302.0,1112.0,2414.0,2300.0,1997.0,4297.0,4896.0,4566.0,9462.0,5527.0,5211.0,10738.0,7385.0,6807.0,14193.0,"09"
365,"2021","July-September","West Bengal",361.0,2861.0,249.0,206.0,455.0,568.0,520.0,1088.0,1251.0,1248.0,2499.0,3448.0,3511.0,6960.0,4175.0,4213.0,8389.0,4992.0,4939.0,9932.0,"19"
366,"2021","July-September","Jammu And Kashmir",174.0,1362.0,175.0,156.0,331.0,447.0,386.0,833.0,797.0,663.0,1460.0,1989.0,1876.0,3866.0,2318.0,2204.0,4523.0,2940.0,2746.0,5687.0,"01"
367,"2021","July-September","All-India",5676.0,44272.0,5200.0,4748.0,9949.0,13527.0,12189.0,25716.0,24486.0,22249.0,46738.0,59087.0,57531.0,116636.0,68453.0,67263.0,135740.0,87180.0,84200.0,171405.0,"99"
368,"2020","October-December","Andhra Pradesh",222.0,1751.0,178.0,152.0,330.0,414.0,399.0,813.0,812.0,882.0,1694.0,2103.0,2287.0,4391.0,2431.0,2615.0,5047.0,3023.0,3166.0,6190.0,"28"
369,"2020","October-December","Assam",112.0,896.0,89.0,80.0,169.0,241.0,241.0,482.0,416.0,422.0,838.0,1181.0,1171.0,2352.0,1363.0,1351.0,2714.0,1693.0,1672.0,3365.0,"18"
370,"2020","October-December","Bihar",163.0,1304.0,254.0,213.0,467.0,651.0,545.0,1196.0,979.0,845.0,1826.0,2011.0,1849.0,3863.0,2265.0,2059.0,4328.0,3170.0,2817.0,5991.0,"10"
371,"2020","October-December","Chhattisgarh",100.0,796.0,110.0,107.0,217.0,284.0,228.0,512.0,516.0,510.0,1026.0,1167.0,1164.0,2331.0,1298.0,1311.0,2609.0,1692.0,1646.0,3338.0,"22"
372,"2020","October-December","Delhi",119.0,879.0,91.0,79.0,170.0,262.0,211.0,473.0,547.0,427.0,974.0,1230.0,1013.0,2243.0,1391.0,1183.0,2574.0,1744.0,1473.0,3217.0,"07"
373,"2020","October-December","Gujarat",225.0,1724.0,184.0,182.0,366.0,498.0,401.0,900.0,1069.0,891.0,1960.0,2489.0,2295.0,4784.0,2891.0,2736.0,5627.0,3573.0,3319.0,6893.0,"24"
374,"2020","October-December","Haryana",159.0,1258.0,152.0,180.0,332.0,453.0,358.0,811.0,820.0,637.0,1458.0,1863.0,1598.0,3463.0,2136.0,1854.0,3992.0,2741.0,2392.0,5135.0,"06"
375,"2020","October-December","Himachal Pradesh",48.0,375.0,41.0,36.0,77.0,100.0,94.0,194.0,145.0,146.0,291.0,409.0,394.0,804.0,472.0,468.0,941.0,613.0,598.0,1212.0,"02"
376,"2020","October-December","Jammu And Kashmir",175.0,1390.0,197.0,185.0,382.0,490.0,420.0,910.0,823.0,752.0,1575.0,2114.0,2001.0,4115.0,2446.0,2344.0,4790.0,3133.0,2949.0,6082.0,"01"
377,"2020","October-December","Jharkhand",131.0,1041.0,181.0,137.0,318.0,383.0,335.0,718.0,720.0,678.0,1398.0,1561.0,1522.0,3083.0,1772.0,1727.0,3499.0,2336.0,2199.0,4535.0,"20"
378,"2020","October-December","Karnataka",288.0,2246.0,249.0,231.0,480.0,673.0,580.0,1253.0,1114.0,1078.0,2192.0,2820.0,2747.0,5568.0,3269.0,3258.0,6528.0,4191.0,4069.0,8261.0,"29"
379,"2020","October-December","Kerala",302.0,2393.0,238.0,251.0,489.0,662.0,598.0,1260.0,956.0,947.0,1903.0,2618.0,2958.0,5577.0,3365.0,3855.0,7222.0,4265.0,4704.0,8971.0,"32"
380,"2020","October-December","Madhya Pradesh",247.0,1944.0,302.0,233.0,535.0,676.0,629.0,1305.0,1244.0,1130.0,2374.0,2900.0,2750.0,5651.0,3280.0,3152.0,6433.0,4258.0,4014.0,8273.0,"23"
381,"2020","October-December","Maharashtra",483.0,3692.0,383.0,367.0,751.0,1052.0,961.0,2013.0,1882.0,1772.0,3654.0,4726.0,4662.0,9388.0,5516.0,5550.0,11068.0,6951.0,6878.0,13832.0,"27"
382,"2020","October-December","Odisha",125.0,990.0,102.0,82.0,184.0,244.0,251.0,495.0,528.0,501.0,1029.0,1306.0,1298.0,2610.0,1503.0,1501.0,3010.0,1849.0,1834.0,3689.0,"21"
383,"2020","October-December","Punjab",208.0,1588.0,223.0,177.0,400.0,503.0,437.0,940.0,944.0,744.0,1688.0,2255.0,1991.0,4246.0,2586.0,2354.0,4940.0,3312.0,2968.0,6280.0,"03"
384,"2020","October-December","Rajasthan",215.0,1683.0,280.0,246.0,526.0,714.0,622.0,1336.0,1193.0,1113.0,2308.0,2606.0,2519.0,5127.0,2976.0,2853.0,5831.0,3970.0,3721.0,7693.0,"08"
385,"2020","October-December","Tamil Nadu",430.0,3406.0,312.0,296.0,608.0,698.0,661.0,1359.0,1550.0,1515.0,3067.0,3952.0,4148.0,8104.0,4729.0,4936.0,9669.0,5739.0,5893.0,11636.0,"33"
386,"2020","October-December","Telangana",192.0,1512.0,162.0,152.0,315.0,405.0,384.0,789.0,782.0,714.0,1497.0,1916.0,1854.0,3772.0,2177.0,2118.0,4297.0,2744.0,2654.0,5401.0,"36"
387,"2020","October-December","Uttarakhand",94.0,732.0,100.0,79.0,179.0,254.0,213.0,467.0,454.0,401.0,856.0,1017.0,947.0,1965.0,1150.0,1095.0,2246.0,1504.0,1387.0,2892.0,"05"
388,"2020","October-December","Uttar Pradesh",407.0,3227.0,482.0,479.0,961.0,1352.0,1120.0,2472.0,2380.0,2090.0,4471.0,5125.0,4732.0,9858.0,5769.0,5290.0,11060.0,7603.0,6889.0,14493.0,"09"
389,"2020","October-December","West Bengal",332.0,2642.0,243.0,246.0,489.0,517.0,517.0,1034.0,1262.0,1296.0,2558.0,3321.0,3451.0,6772.0,3968.0,4089.0,8057.0,4728.0,4852.0,9580.0,"19"
390,"2020","October-December","All-India",5563.0,43693.0,5253.0,4818.0,10073.0,13564.0,12114.0,25679.0,24600.0,22869.0,47479.0,59170.0,57990.0,117188.0,68349.0,67420.0,135801.0,87166.0,84352.0,171553.0,"99"
391,"2021","January-March","Andhra Pradesh",224.0,1766.0,178.0,151.0,329.0,437.0,402.0,839.0,816.0,880.0,1696.0,2123.0,2318.0,4442.0,2453.0,2646.0,5100.0,3068.0,3199.0,6268.0,"28"
392,"2021","January-March","Assam",112.0,896.0,86.0,78.0,164.0,243.0,229.0,472.0,402.0,399.0,801.0,1182.0,1142.0,2324.0,1361.0,1309.0,2670.0,1690.0,1616.0,3306.0,"18"
393,"2021","January-March","Bihar",163.0,1304.0,261.0,201.0,462.0,660.0,548.0,1208.0,998.0,857.0,1857.0,2015.0,1859.0,3877.0,2272.0,2091.0,4368.0,3193.0,2840.0,6038.0,"10"
394,"2021","January-March","Chhattisgarh",100.0,797.0,128.0,109.0,237.0,293.0,253.0,546.0,517.0,498.0,1015.0,1181.0,1171.0,2352.0,1315.0,1313.0,2628.0,1736.0,1675.0,3411.0,"22"
395,"2021","January-March","Delhi",119.0,840.0,87.0,87.0,174.0,243.0,192.0,435.0,556.0,436.0,992.0,1237.0,1017.0,2254.0,1382.0,1162.0,2544.0,1712.0,1441.0,3153.0,"07"
396,"2021","January-March","Gujarat",227.0,1771.0,198.0,176.0,374.0,523.0,435.0,959.0,1120.0,908.0,2028.0,2618.0,2371.0,4989.0,3001.0,2790.0,5791.0,3722.0,3401.0,7124.0,"24"
397,"2021","January-March","Haryana",159.0,1258.0,158.0,190.0,348.0,469.0,379.0,848.0,801.0,669.0,1471.0,1833.0,1645.0,3480.0,2099.0,1901.0,4002.0,2726.0,2470.0,5198.0,"06"
